SOURCE_ROW_NUMBER,listing_id,price,PRICE_FILTER_MODE,USED_FOR_TRAIN,EXCLUSION_REASON,PCS_DATE
18008,18811928,175000,BASELINE,Y,,2026-09-18
18009,19121293,445000,BASELINE,Y,,2026-09-18
18010,18209981,599000,BASELINE,Y,,2026-09-18
18011,19123999,525000,BASELINE,Y,,2026-09-18
18012,18832079,959000,BASELINE,Y,,2026-09-18
18013,19137996,1890000,BASELINE,Y,,2026-09-18
18014,19162804,1590000,BASELINE,Y,,2026-09-18
18015,18973603,248000,BASELINE,Y,,2026-09-18
18016,19044051,1250000,BASELINE,Y,,2026-09-18
18017,19138508,599990,BASELINE,Y,,2026-09-18
18018,18954915,319000,BASELINE,Y,,2026-09-18
18019,19015769,275000,BASELINE,Y,,2026-09-18
18020,19162453,330000,BASELINE,Y,,2026-09-18
18021,17916971,1550000,BASELINE,Y,,2026-09-18
18022,18661128,2190000,BASELINE,Y,,2026-09-18
18023,19162168,1414000,BASELINE,Y,,2026-09-18
18024,19054067,435000,BASELINE,Y,,2026-09-18
18025,19162154,515000,BASELINE,Y,,2026-09-18
18026,18914804,649000,BASELINE,Y,,2026-09-18
18027,18965137,329000,BASELINE,Y,,2026-09-18
18028,18914722,819000,BASELINE,Y,,2026-09-18
18029,18728476,499000,BASELINE,Y,,2026-09-18
18030,19100713,449000,BASELINE,Y,,2026-09-18
18031,19100562,369000,BASELINE,Y,,2026-09-18
18032,19086678,298000,BASELINE,Y,,2026-09-18
18033,19144895,2090000,BASELINE,Y,,2026-09-18
18034,19154535,1850000,BASELINE,Y,,2026-09-18
18035,18652611,445000,BASELINE,Y,,2026-09-18
18036,19088297,1790000,BASELINE,Y,,2026-09-18
18037,19158712,359000,BASELINE,Y,,2026-09-18
18038,19104668,574000,BASELINE,Y,,2026-09-18
18039,19124636,199000,BASELINE,Y,,2026-09-18
18040,19160513,99000,BASELINE,Y,,2026-09-18
18041,18677867,529900,BASELINE,Y,,2026-09-18
18042,19107590,589000,BASELINE,Y,,2026-09-18
18043,18747952,329000,BASELINE,Y,,2026-09-18
18044,19125796,434000,BASELINE,Y,,2026-09-18
18045,19066258,579000,BASELINE,Y,,2026-09-18
18046,18973919,739000,BASELINE,Y,,2026-09-18
18047,18717503,399000,BASELINE,Y,,2026-09-18
18048,18874760,749000,BASELINE,Y,,2026-09-18
18049,18516292,429000,BASELINE,Y,,2026-09-18
18050,19138502,399999,BASELINE,Y,,2026-09-18
18051,19136563,1220000,BASELINE,Y,,2026-09-18
18052,19019372,289000,BASELINE,Y,,2026-09-18
18053,18786370,755000,BASELINE,Y,,2026-09-18
18054,19157520,325000,BASELINE,Y,,2026-09-18
18055,18441225,389000,BASELINE,Y,,2026-09-18
18056,18958131,419000,BASELINE,Y,,2026-09-18
18057,18720191,470000,BASELINE,Y,,2026-09-18
18058,19103356,529000,BASELINE,Y,,2026-09-18
18059,18911599,419000,BASELINE,Y,,2026-09-18
18060,18575985,539000,BASELINE,Y,,2026-09-18
18061,19160067,459000,BASELINE,Y,,2026-09-18
18062,18679959,569000,BASELINE,Y,,2026-09-18
18063,18806211,519000,BASELINE,Y,,2026-09-18
18064,19027529,729000,BASELINE,Y,,2026-09-18
18065,19107613,1010000,BASELINE,Y,,2026-09-18
18066,19125814,239000,BASELINE,Y,,2026-09-18
18067,19149849,399000,BASELINE,Y,,2026-09-18
18068,18982663,454000,BASELINE,Y,,2026-09-18
18069,19028017,259000,BASELINE,Y,,2026-09-18
18070,10839398,329000,BASELINE,Y,,2026-09-18
18071,19159883,359000,BASELINE,Y,,2026-09-18
18072,19074373,349000,BASELINE,Y,,2026-09-18
18073,19075568,689000,BASELINE,Y,,2026-09-18
18074,18992624,1349000,BASELINE,Y,,2026-09-18
18075,19087478,699000,BASELINE,Y,,2026-09-18
18076,18834491,1990000,BASELINE,Y,,2026-09-18
18077,19142070,559000,BASELINE,Y,,2026-09-18
18078,18922452,329000,BASELINE,Y,,2026-09-18
18079,18868948,1190000,BASELINE,Y,,2026-09-18
18080,18922414,149000,BASELINE,Y,,2026-09-18
18081,19116641,2590000,BASELINE,Y,,2026-09-18
18082,19076774,1090000,BASELINE,Y,,2026-09-18
18083,18621196,769000,BASELINE,Y,,2026-09-18
18084,17992271,399000,BASELINE,Y,,2026-09-18
18085,18844679,698000,BASELINE,Y,,2026-09-18
18086,16786666,799000,BASELINE,Y,,2026-09-18
18087,19149108,459000,BASELINE,Y,,2026-09-18
18088,19132741,359000,BASELINE,Y,,2026-09-18
18089,19147261,399000,BASELINE,Y,,2026-09-18
18090,19147291,399000,BASELINE,Y,,2026-09-18
18091,19147257,379000,BASELINE,Y,,2026-09-18
18092,19147219,349000,BASELINE,Y,,2026-09-18
18093,19147252,529000,BASELINE,Y,,2026-09-18
18094,19147315,539000,BASELINE,Y,,2026-09-18
18095,19158252,649000,BASELINE,Y,,2026-09-18
18096,19147243,459000,BASELINE,Y,,2026-09-18
18097,19147273,319000,BASELINE,Y,,2026-09-18
18098,19147305,529000,BASELINE,Y,,2026-09-18
18099,19147237,469000,BASELINE,Y,,2026-09-18
18100,19147233,319000,BASELINE,Y,,2026-09-18
18101,18951950,309000,BASELINE,Y,,2026-09-18
18102,19154902,2190000,BASELINE,Y,,2026-09-18
18103,19158742,749000,BASELINE,Y,,2026-09-18
18104,19071700,899000,BASELINE,Y,,2026-09-18
18105,19001707,549000,BASELINE,Y,,2026-09-18
18106,19142700,469000,BASELINE,Y,,2026-09-18
18107,16798143,699000,BASELINE,Y,,2026-09-18
18108,19021974,759000,BASELINE,Y,,2026-09-18
18109,19151928,679000,BASELINE,Y,,2026-09-18
18110,19158593,1550000,BASELINE,Y,,2026-09-18
18111,18836614,975000,BASELINE,Y,,2026-09-18
18112,19126362,365000,BASELINE,Y,,2026-09-18
18113,19130693,725000,BASELINE,Y,,2026-09-18
18114,19158539,1340000,BASELINE,Y,,2026-09-18
18115,19136989,990000,BASELINE,Y,,2026-09-18
18116,12610643,1150000,BASELINE,Y,,2026-09-18
18117,19108894,779000,BASELINE,Y,,2026-09-18
18118,17476690,769000,BASELINE,Y,,2026-09-18
18119,18926597,289000,BASELINE,Y,,2026-09-18
18120,18973920,499000,BASELINE,Y,,2026-09-18
18121,18973929,349000,BASELINE,Y,,2026-09-18
18122,18721077,329000,BASELINE,Y,,2026-09-18
18123,19057358,399000,BASELINE,Y,,2026-09-18
18124,18928875,419000,BASELINE,Y,,2026-09-18
18125,19101878,559000,BASELINE,Y,,2026-09-18
18126,18960970,429000,BASELINE,Y,,2026-09-18
18127,19149882,379000,BASELINE,Y,,2026-09-18
18128,18801150,1,BASELINE,Y,,2026-09-18
18129,18754835,1,BASELINE,Y,,2026-09-18
18130,19044738,2990000,BASELINE,Y,,2026-09-18
18131,12789957,1,BASELINE,Y,,2026-09-18
18132,18077763,1,BASELINE,Y,,2026-09-18
18133,18629958,1,BASELINE,Y,,2026-09-18
18134,18815783,1,BASELINE,Y,,2026-09-18
18135,19158015,1489000,BASELINE,Y,,2026-09-18
18136,19022443,519000,BASELINE,Y,,2026-09-18
18137,16914738,139000,BASELINE,Y,,2026-09-18
18138,17963117,479000,BASELINE,Y,,2026-09-18
18139,19157697,219000,BASELINE,Y,,2026-09-18
18140,19060755,589000,BASELINE,Y,,2026-09-18
18141,19031251,599000,BASELINE,Y,,2026-09-18
18142,18929583,669000,BASELINE,Y,,2026-09-18
18143,19031327,1449000,BASELINE,Y,,2026-09-18
18144,19030917,2490000,BASELINE,Y,,2026-09-18
18145,19046014,629000,BASELINE,Y,,2026-09-18
18146,17422040,479000,BASELINE,Y,,2026-09-18
18147,17240048,419000,BASELINE,Y,,2026-09-18
18148,14924786,659000,BASELINE,Y,,2026-09-18
18149,18986900,1049000,BASELINE,Y,,2026-09-18
18150,19013431,349000,BASELINE,Y,,2026-09-18
18151,19157596,290000,BASELINE,Y,,2026-09-18
18152,19128832,939000,BASELINE,Y,,2026-09-18
18153,19139501,479000,BASELINE,Y,,2026-09-18
18154,19104873,459000,BASELINE,Y,,2026-09-18
18155,19140300,469000,BASELINE,Y,,2026-09-18
18156,19137696,419000,BASELINE,Y,,2026-09-18
18157,19148354,859000,BASELINE,Y,,2026-09-18
18158,19148385,1199000,BASELINE,Y,,2026-09-18
18159,19148537,919000,BASELINE,Y,,2026-09-18
18160,19149002,819000,BASELINE,Y,,2026-09-18
18161,19149409,1459000,BASELINE,Y,,2026-09-18
18162,19149518,1599000,BASELINE,Y,,2026-09-18
18163,17916228,950000,BASELINE,Y,,2026-09-18
18164,19149465,1179000,BASELINE,Y,,2026-09-18
18165,19148445,989000,BASELINE,Y,,2026-09-18
18166,18510398,499000,BASELINE,Y,,2026-09-18
18167,19155744,339000,BASELINE,Y,,2026-09-18
18168,19155837,469000,BASELINE,Y,,2026-09-18
18169,19156111,349000,BASELINE,Y,,2026-09-18
18170,19156212,939000,BASELINE,Y,,2026-09-18
18171,19156288,729000,BASELINE,Y,,2026-09-18
18172,19156390,439000,BASELINE,Y,,2026-09-18
18173,19035569,598000,BASELINE,Y,,2026-09-18
18174,15612454,389000,BASELINE,Y,,2026-09-18
18175,19006010,368000,BASELINE,Y,,2026-09-18
18176,19005897,233000,BASELINE,Y,,2026-09-18
18177,19157334,350000,BASELINE,Y,,2026-09-18
18178,19116098,589000,BASELINE,Y,,2026-09-18
18179,17091858,359000,BASELINE,Y,,2026-09-18
18180,18948639,369000,BASELINE,Y,,2026-09-18
18181,19008828,219000,BASELINE,Y,,2026-09-18
18182,19023555,229000,BASELINE,Y,,2026-09-18
18183,19023562,209000,BASELINE,Y,,2026-09-18
18184,18952531,449000,BASELINE,Y,,2026-09-18
18185,18549346,179000,BASELINE,Y,,2026-09-18
18186,18107212,169000,BASELINE,Y,,2026-09-18
18187,12956293,279000,BASELINE,Y,,2026-09-18
18188,19035296,449000,BASELINE,Y,,2026-09-18
18189,19070890,449000,BASELINE,Y,,2026-09-18
18190,19110887,159000,BASELINE,Y,,2026-09-18
18191,19072747,479000,BASELINE,Y,,2026-09-18
18192,19131913,269000,BASELINE,Y,,2026-09-18
18193,19141270,489000,BASELINE,Y,,2026-09-18
18194,19157094,150000,BASELINE,Y,,2026-09-18
18195,19157043,459000,BASELINE,Y,,2026-09-18
18196,18375514,349000,BASELINE,Y,,2026-09-18
18197,18952123,639000,BASELINE,Y,,2026-09-18
18198,19125618,589000,BASELINE,Y,,2026-09-18
18199,19140839,419000,BASELINE,Y,,2026-09-18
18200,18365829,659000,BASELINE,Y,,2026-09-18
18201,19151146,479000,BASELINE,Y,,2026-09-18
18202,19026065,248000,BASELINE,Y,,2026-09-18
18203,19156511,3490000,BASELINE,Y,,2026-09-18
18204,18377666,977000,BASELINE,Y,,2026-09-18
18205,18790709,578000,BASELINE,Y,,2026-09-18
18206,19104851,299000,BASELINE,Y,,2026-09-18
18207,17916061,999000,BASELINE,Y,,2026-09-18
18208,18762585,599000,BASELINE,Y,,2026-09-18
18209,18632929,289000,BASELINE,Y,,2026-09-18
18210,18935181,365000,BASELINE,Y,,2026-09-18
18211,18866996,769000,BASELINE,Y,,2026-09-18
18212,18759156,1690000,BASELINE,Y,,2026-09-18
18213,18619466,1690000,BASELINE,Y,,2026-09-18
18214,19098124,419000,BASELINE,Y,,2026-09-18
18215,19098113,659000,BASELINE,Y,,2026-09-18
18216,19101314,2090000,BASELINE,Y,,2026-09-18
18217,19095965,789000,BASELINE,Y,,2026-09-18
18218,19104141,365000,BASELINE,Y,,2026-09-18
18219,19126205,839000,BASELINE,Y,,2026-09-18
18220,18491535,489000,BASELINE,Y,,2026-09-18
18221,18811144,699000,BASELINE,Y,,2026-09-18
18222,18710852,699000,BASELINE,Y,,2026-09-18
18223,19030975,249000,BASELINE,Y,,2026-09-18
18224,18728210,369000,BASELINE,Y,,2026-09-18
18225,19093407,559000,BASELINE,Y,,2026-09-18
18226,18946981,460000,BASELINE,Y,,2026-09-18
18227,19089237,800000,BASELINE,Y,,2026-09-18
18228,19135261,29900000,BASELINE,Y,,2026-09-18
18229,18923268,359000,BASELINE,Y,,2026-09-18
18230,19155605,599000,BASELINE,Y,,2026-09-18
18231,19155601,499000,BASELINE,Y,,2026-09-18
18232,19155565,559000,BASELINE,Y,,2026-09-18
18233,18821653,10900000,BASELINE,Y,,2026-09-18
18234,19135167,980000,BASELINE,Y,,2026-09-18
18235,19047767,319000,BASELINE,Y,,2026-09-18
18236,19139738,515000,BASELINE,Y,,2026-09-18
18237,19151283,388000,BASELINE,Y,,2026-09-18
18238,19127528,1299000,BASELINE,Y,,2026-09-18
18239,18881140,719000,BASELINE,Y,,2026-09-18
18240,17867232,799000,BASELINE,Y,,2026-09-18
18241,19108952,359000,BASELINE,Y,,2026-09-18
18242,18966478,779000,BASELINE,Y,,2026-09-18
18243,17992397,659000,BASELINE,Y,,2026-09-18
18244,19128907,349000,BASELINE,Y,,2026-09-18
18245,19091911,379000,BASELINE,Y,,2026-09-18
18246,19113157,399000,BASELINE,Y,,2026-09-18
18247,18881460,699000,BASELINE,Y,,2026-09-18
18248,19086113,799000,BASELINE,Y,,2026-09-18
18249,17869981,419000,BASELINE,Y,,2026-09-18
18250,18605467,489000,BASELINE,Y,,2026-09-18
18251,19078288,349000,BASELINE,Y,,2026-09-18
18252,18358541,399000,BASELINE,Y,,2026-09-18
18253,19072514,809000,BASELINE,Y,,2026-09-18
18254,17889724,1318000,BASELINE,Y,,2026-09-18
18255,18627377,539000,BASELINE,Y,,2026-09-18
18256,19090296,269000,BASELINE,Y,,2026-09-18
18257,18877156,222000,BASELINE,Y,,2026-09-18
18258,19097680,399000,BASELINE,Y,,2026-09-18
18259,18384515,499000,BASELINE,Y,,2026-09-18
18260,17823766,319000,BASELINE,Y,,2026-09-18
18261,18916041,1269000,BASELINE,Y,,2026-09-18
18262,18728801,1169000,BASELINE,Y,,2026-09-18
18263,18851961,359000,BASELINE,Y,,2026-09-18
18264,18851830,349000,BASELINE,Y,,2026-09-18
18265,18803947,629000,BASELINE,Y,,2026-09-18
18266,18829804,299000,BASELINE,Y,,2026-09-18
18267,18968811,499000,BASELINE,Y,,2026-09-18
18268,18829802,359000,BASELINE,Y,,2026-09-18
18269,18844253,349000,BASELINE,Y,,2026-09-18
18270,18803805,359000,BASELINE,Y,,2026-09-18
18271,18844125,359000,BASELINE,Y,,2026-09-18
18272,18829781,529000,BASELINE,Y,,2026-09-18
18273,18878011,259000,BASELINE,Y,,2026-09-18
18274,18878124,419000,BASELINE,Y,,2026-09-18
18275,18798378,379000,BASELINE,Y,,2026-09-18
18276,18955956,435000,BASELINE,Y,,2026-09-18
18277,18936867,575000,BASELINE,Y,,2026-09-18
18278,18955935,275000,BASELINE,Y,,2026-09-18
18279,18955919,359000,BASELINE,Y,,2026-09-18
18280,18934277,785000,BASELINE,Y,,2026-09-18
18281,19149761,1219000,BASELINE,Y,,2026-09-18
18282,19099694,1219000,BASELINE,Y,,2026-09-18
18283,18934177,219000,BASELINE,Y,,2026-09-18
18284,19103265,745000,BASELINE,Y,,2026-09-18
18285,18804156,799000,BASELINE,Y,,2026-09-18
18286,19126009,2145000,BASELINE,Y,,2026-09-18
18287,18806999,625000,BASELINE,Y,,2026-09-18
18288,18717819,999000,BASELINE,Y,,2026-09-18
18289,18960541,429000,BASELINE,Y,,2026-09-18
18290,18962599,349000,BASELINE,Y,,2026-09-18
18291,18729596,1899000,BASELINE,Y,,2026-09-18
18292,18963790,179000,BASELINE,Y,,2026-09-18
18293,18926464,539000,BASELINE,Y,,2026-09-18
18294,19081468,239000,BASELINE,Y,,2026-09-18
18295,18789781,1650000,BASELINE,Y,,2026-09-18
18296,19103636,349000,BASELINE,Y,,2026-09-18
18297,19103476,279000,BASELINE,Y,,2026-09-18
18298,18970896,369000,BASELINE,Y,,2026-09-18
18299,18971023,559000,BASELINE,Y,,2026-09-18
18300,18970858,439000,BASELINE,Y,,2026-09-18
18301,18971076,399000,BASELINE,Y,,2026-09-18
18302,19154856,290000,BASELINE,Y,,2026-09-18
18303,16590859,229000,BASELINE,Y,,2026-09-18
18304,18169581,1190000,BASELINE,Y,,2026-09-18
18305,18718238,1,BASELINE,Y,,2026-09-18
18306,18690941,1,BASELINE,Y,,2026-09-18
18307,18450108,1,BASELINE,Y,,2026-09-18
18308,18596990,1,BASELINE,Y,,2026-09-18
18309,18964377,1,BASELINE,Y,,2026-09-18
18310,18579668,1,BASELINE,Y,,2026-09-18
18311,18853812,1,BASELINE,Y,,2026-09-18
18312,18935694,1,BASELINE,Y,,2026-09-18
18313,18853802,1,BASELINE,Y,,2026-09-18
18314,18510761,1,BASELINE,Y,,2026-09-18
18315,18566875,1160000,BASELINE,Y,,2026-09-18
18316,12272465,549000,BASELINE,Y,,2026-09-18
18317,11916428,950000,BASELINE,Y,,2026-09-18
18318,18901957,550000,BASELINE,Y,,2026-09-18
18319,11173838,229000,BASELINE,Y,,2026-09-18
18320,19093603,369000,BASELINE,Y,,2026-09-18
18321,19103147,339000,BASELINE,Y,,2026-09-18
18322,19134043,849000,BASELINE,Y,,2026-09-18
18323,19151938,2039000,BASELINE,Y,,2026-09-18
18324,19125249,469000,BASELINE,Y,,2026-09-18
18325,19006942,299000,BASELINE,Y,,2026-09-18
18326,18946441,279000,BASELINE,Y,,2026-09-18
18327,18763695,999000,BASELINE,Y,,2026-09-18
18328,19110780,319000,BASELINE,Y,,2026-09-18
18329,18964521,2890000,BASELINE,Y,,2026-09-18
18330,18942721,11500000,BASELINE,Y,,2026-09-18
18331,18942730,8900000,BASELINE,Y,,2026-09-18
18332,18990638,11600000,BASELINE,Y,,2026-09-18
18333,19154806,267000,BASELINE,Y,,2026-09-18
18334,19043844,4990000,BASELINE,Y,,2026-09-18
18335,19084234,21900000,BASELINE,Y,,2026-09-18
18336,19133376,3590000,BASELINE,Y,,2026-09-18
18337,18501588,519000,BASELINE,Y,,2026-09-18
18338,18863358,625000,BASELINE,Y,,2026-09-18
18339,18975834,539000,BASELINE,Y,,2026-09-18
18340,19059165,465000,BASELINE,Y,,2026-09-18
18341,18786246,525000,BASELINE,Y,,2026-09-18
18342,19085120,365000,BASELINE,Y,,2026-09-18
18343,16548152,365000,BASELINE,Y,,2026-09-18
18344,18786220,325000,BASELINE,Y,,2026-09-18
18345,18672795,475000,BASELINE,Y,,2026-09-18
18346,18672915,475000,BASELINE,Y,,2026-09-18
18347,18755855,1145000,BASELINE,Y,,2026-09-18
18348,18863373,245000,BASELINE,Y,,2026-09-18
18349,18823815,625000,BASELINE,Y,,2026-09-18
18350,18808198,405000,BASELINE,Y,,2026-09-18
18351,18808193,695000,BASELINE,Y,,2026-09-18
18352,19151943,799000,BASELINE,Y,,2026-09-18
18353,19148391,1999000,BASELINE,Y,,2026-09-18
18354,16459809,379000,BASELINE,Y,,2026-09-18
18355,18816176,1090000,BASELINE,Y,,2026-09-18
18356,18746225,1590000,BASELINE,Y,,2026-09-18
18357,18811289,1490000,BASELINE,Y,,2026-09-18
18358,18811359,1490000,BASELINE,Y,,2026-09-18
18359,18999696,819000,BASELINE,Y,,2026-09-18
18360,18813649,1090000,BASELINE,Y,,2026-09-18
18361,19070705,899000,BASELINE,Y,,2026-09-18
18362,12871283,399000,BASELINE,Y,,2026-09-18
18363,18398483,1599000,BASELINE,Y,,2026-09-18
18364,16109969,1699000,BASELINE,Y,,2026-09-18
18365,16506698,459000,BASELINE,Y,,2026-09-18
18366,18524423,519000,BASELINE,Y,,2026-09-18
18367,11277828,399000,BASELINE,Y,,2026-09-18
18368,19085164,299000,BASELINE,Y,,2026-09-18
18369,16761704,445000,BASELINE,Y,,2026-09-18
18370,18732135,455000,BASELINE,Y,,2026-09-18
18371,18470747,1065000,BASELINE,Y,,2026-09-18
18372,18713177,425000,BASELINE,Y,,2026-09-18
18373,19059147,875000,BASELINE,Y,,2026-09-18
18374,19085124,695000,BASELINE,Y,,2026-09-18
18375,18732100,335000,BASELINE,Y,,2026-09-18
18376,19105857,495000,BASELINE,Y,,2026-09-18
18377,19105841,385000,BASELINE,Y,,2026-09-18
18378,19109552,895000,BASELINE,Y,,2026-09-18
18379,19109536,495000,BASELINE,Y,,2026-09-18
18380,18313629,535000,BASELINE,Y,,2026-09-18
18381,19109515,295000,BASELINE,Y,,2026-09-18
18382,18961540,335000,BASELINE,Y,,2026-09-18
18383,19130865,675000,BASELINE,Y,,2026-09-18
18384,18755848,455000,BASELINE,Y,,2026-09-18
18385,19115839,859000,BASELINE,Y,,2026-09-18
18386,19054424,219000,BASELINE,Y,,2026-09-18
18387,18909845,499000,BASELINE,Y,,2026-09-18
18388,18909939,529000,BASELINE,Y,,2026-09-18
18389,19105025,429000,BASELINE,Y,,2026-09-18
18390,16906668,799000,BASELINE,Y,,2026-09-18
18391,18429371,579000,BASELINE,Y,,2026-09-18
18392,19102598,349000,BASELINE,Y,,2026-09-18
18393,13256380,249000,BASELINE,Y,,2026-09-18
18394,13551953,389000,BASELINE,Y,,2026-09-18
18395,18821921,289000,BASELINE,Y,,2026-09-18
18396,19134553,328000,BASELINE,Y,,2026-09-18
18397,18536180,288000,BASELINE,Y,,2026-09-18
18398,19134537,358000,BASELINE,Y,,2026-09-18
18399,19109480,468000,BASELINE,Y,,2026-09-18
18400,18575552,388000,BASELINE,Y,,2026-09-18
18401,19047265,178000,BASELINE,Y,,2026-09-18
18402,19141848,1450000,BASELINE,Y,,2026-09-18
18403,18960929,455000,BASELINE,Y,,2026-09-18
18404,18444744,489000,BASELINE,Y,,2026-09-18
18405,19112439,1120000,BASELINE,Y,,2026-09-18
18406,19124022,1975000,BASELINE,Y,,2026-09-18
18407,19041166,405000,BASELINE,Y,,2026-09-18
18408,18951758,309000,BASELINE,Y,,2026-09-18
18409,18242033,725000,BASELINE,Y,,2026-09-18
18410,19101664,488000,BASELINE,Y,,2026-09-18
18411,19150880,465000,BASELINE,Y,,2026-09-18
18412,19142459,1430000,BASELINE,Y,,2026-09-18
18413,19034435,899000,BASELINE,Y,,2026-09-18
18414,19122648,1190000,BASELINE,Y,,2026-09-18
18415,19091903,659000,BASELINE,Y,,2026-09-18
18416,19091833,389000,BASELINE,Y,,2026-09-18
18417,19133878,369000,BASELINE,Y,,2026-09-18
18418,18932478,479000,BASELINE,Y,,2026-09-18
18419,18966943,1190000,BASELINE,Y,,2026-09-18
18420,19016154,1790000,BASELINE,Y,,2026-09-18
18421,19001944,789000,BASELINE,Y,,2026-09-18
18422,19027002,1490000,BASELINE,Y,,2026-09-18
18423,18974594,899000,BASELINE,Y,,2026-09-18
18424,18860715,565000,BASELINE,Y,,2026-09-18
18425,18568555,394000,BASELINE,Y,,2026-09-18
18426,19097137,659000,BASELINE,Y,,2026-09-18
18427,19071680,1390000,BASELINE,Y,,2026-09-18
18428,18716064,1099000,BASELINE,Y,,2026-09-18
18429,18773584,559000,BASELINE,Y,,2026-09-18
18430,18997646,489000,BASELINE,Y,,2026-09-18
18431,19129639,629000,BASELINE,Y,,2026-09-18
18432,18928774,1259000,BASELINE,Y,,2026-09-18
18433,19003129,18990000,BASELINE,Y,,2026-09-18
18434,18931700,18990000,BASELINE,Y,,2026-09-18
18435,19124769,329000,BASELINE,Y,,2026-09-18
18436,18855143,23900000,BASELINE,Y,,2026-09-18
18437,18896101,3390000,BASELINE,Y,,2026-09-18
18438,18930402,2190000,BASELINE,Y,,2026-09-18
18439,18833482,1690000,BASELINE,Y,,2026-09-18
18440,18867144,1650000,BASELINE,Y,,2026-09-18
18441,18835486,1300000,BASELINE,Y,,2026-09-18
18442,18931721,17500000,BASELINE,Y,,2026-09-18
18443,19010936,199000,BASELINE,Y,,2026-09-18
18444,19108934,399000,BASELINE,Y,,2026-09-18
18445,19105387,399000,BASELINE,Y,,2026-09-18
18446,19147352,569000,BASELINE,Y,,2026-09-18
18447,19072917,989000,BASELINE,Y,,2026-09-18
18448,19140882,1899000,BASELINE,Y,,2026-09-18
18449,18486343,749000,BASELINE,Y,,2026-09-18
18450,18849465,1590000,BASELINE,Y,,2026-09-18
18451,19113514,859000,BASELINE,Y,,2026-09-18
18452,19113480,399000,BASELINE,Y,,2026-09-18
18453,19113510,359000,BASELINE,Y,,2026-09-18
18454,19138373,1899000,BASELINE,Y,,2026-09-18
18455,19070168,8190000,BASELINE,Y,,2026-09-18
18456,18352841,166000,BASELINE,Y,,2026-09-18
18457,19041581,1690000,BASELINE,Y,,2026-09-18
18458,19043762,379000,BASELINE,Y,,2026-09-18
18459,16111004,198000,BASELINE,Y,,2026-09-18
18460,18983781,1790000,BASELINE,Y,,2026-09-18
18461,18983791,2850000,BASELINE,Y,,2026-09-18
18462,18390679,4090000,BASELINE,Y,,2026-09-18
18463,19044392,1290000,BASELINE,Y,,2026-09-18
18464,19044433,575000,BASELINE,Y,,2026-09-18
18465,19008127,629000,BASELINE,Y,,2026-09-18
18466,18908703,468000,BASELINE,Y,,2026-09-18
18467,18987887,3688000,BASELINE,Y,,2026-09-18
18468,19035696,558000,BASELINE,Y,,2026-09-18
18469,19023409,1188000,BASELINE,Y,,2026-09-18
18470,18939885,1698000,BASELINE,Y,,2026-09-18
18471,18363475,899000,BASELINE,Y,,2026-09-18
18472,18654884,499000,BASELINE,Y,,2026-09-18
18473,16567695,2590000,BASELINE,Y,,2026-09-18
18474,19029855,279000,BASELINE,Y,,2026-09-18
18475,18361399,459000,BASELINE,Y,,2026-09-18
18476,19147259,249000,BASELINE,Y,,2026-09-18
18477,19019607,229000,BASELINE,Y,,2026-09-18
18478,19147270,329000,BASELINE,Y,,2026-09-18
18479,19091523,279000,BASELINE,Y,,2026-09-18
18480,18516597,7690000,BASELINE,Y,,2026-09-18
18481,17853268,5000000,BASELINE,Y,,2026-09-18
18482,14523107,1800000,BASELINE,Y,,2026-09-18
18483,14943491,1450000,BASELINE,Y,,2026-09-18
18484,18723247,435000,BASELINE,Y,,2026-09-18
18485,19122729,248000,BASELINE,Y,,2026-09-18
18486,18988507,785000,BASELINE,Y,,2026-09-18
18487,19140214,498000,BASELINE,Y,,2026-09-18
18488,17233602,1380000,BASELINE,Y,,2026-09-18
18489,18864204,1480000,BASELINE,Y,,2026-09-18
18490,18865462,2690000,BASELINE,Y,,2026-09-18
18491,19101743,799000,BASELINE,Y,,2026-09-18
18492,17997569,1690000,BASELINE,Y,,2026-09-18
18493,18769554,699000,BASELINE,Y,,2026-09-18
